RecordID,Date,Time,Latitude,Longitude,Altitude,Pitch,Roll,Yaw,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,AccX,AccY,AccZ,ImgID
9239,16-04-22,3:04:35,-28.35795579,-121.3088218,427.8148385,-0.994426727,-2.483132601,-2.993403912,-0.002845936,0.000408659,-0.000348518,-14.44218159,-18.60120964,-16.19727898,0.016104,-0.006344,-0.009028,831
9240,16-04-22,3:04:36,-28.38374468,-121.2822308,427.8243102,-0.993758917,-2.487341642,-2.987538099,-9.68E-05,0.000103576,-0.000653602,-14.41847706,-18.59288406,-16.81407356,0.018300001,-0.005856,-0.007808,831
9241,16-04-22,3:04:36,-28.41046005,-121.2546811,427.8341224,-0.994615853,-2.492006063,-2.98772049,0.000819644,0.000714382,0.00026261,-14.32479954,-18.37621498,-17.20952797,0.01708,-0.0061,-0.009516,831
9242,16-04-22,3:04:37,-28.43771253,-121.226551,427.8441242,-0.991175413,-2.491054535,-2.990387201,-0.002845036,-0.001423536,0.002705843,-14.23244667,-18.46043587,-16.99798775,0.016592,-0.005612,-0.007076,832
9243,16-04-22,3:04:38,-28.48972074,-121.1727948,427.8632334,-0.991959512,-2.491553545,-2.991779089,-0.003761018,-0.000201789,0.00026236,-14.10550022,-18.50452232,-17.32533836,0.017324001,-0.00732,-0.007076,832
9244,16-04-22,3:04:38,-28.51575881,-121.1458521,427.8728025,-0.994489729,-2.491060734,-2.992703438,-0.001011688,0.000409299,-0.001264737,-14.03378868,-18.53365707,-17.20186424,0.018056,-0.006344,-0.009028,832
9245,16-04-22,3:04:39,-28.54208238,-121.1185879,427.8824965,-0.993557513,-2.488195658,-2.994212151,-9.51E-05,-0.000201337,-0.001264701,-14.05735588,-18.54349518,-17.47856903,0.017811999,-0.005368,-0.00854,832
9246,16-04-22,3:04:40,-28.5684858,-121.0911761,427.892207,-0.994089484,-2.494673014,-2.991413593,-0.001622127,-0.001117541,0.00026244,-14.00031567,-18.47768784,-17.36214638,0.016348001,-0.005612,-0.009272,833
9247,16-04-22,3:04:41,-28.62172668,-121.0359798,427.9117706,-0.994534254,-2.495073795,-2.991532326,-0.001621906,0.000714961,-4.30E-05,-13.97528362,-18.47899055,-17.15758896,0.017568,-0.007076,-0.006832,833
9248,16-04-22,3:04:41,-28.64874302,-121.0079133,427.9217095,-0.995035231,-2.492617846,-2.993891239,-0.001010956,-0.000201321,-0.000653792,-13.97375298,-18.67294884,-17.48802757,0.017811999,-0.004392,-0.007076,833
9249,16-04-22,3:04:42,-28.67616895,-120.9793972,427.9318029,-0.997381747,-2.492067814,-2.993196487,0.001432762,-0.000811989,-4.30E-05,-14.0135479,-18.5186615,-17.62885284,0.016104,-0.008052,-0.006588,833
9250,16-04-22,3:04:43,-28.7035765,-120.9508763,427.9419087,-0.997336924,-2.489799738,-2.998883009,-0.003148012,0.001020513,-4.30E-05,-13.97502613,-18.49354935,-17.38037872,0.016835999,-0.006344,-0.009028,834
9251,16-04-22,3:04:44,-28.75612661,-120.8961195,427.9612618,-0.996336818,-2.486805916,-3.002186537,-0.000399068,0.000409544,0.000262329,-14.27818012,-18.61668396,-17.07668114,0.015616,-0.006588,-0.008052,834
9252,16-04-22,3:04:44,-28.78340697,-120.8676208,427.9713101,-0.995199978,-2.486270666,-3.002915144,-0.001620661,0.000714916,-4.31E-05,-14.04622555,-18.53287506,-17.13271713,0.016104,-0.006588,-0.008296,834
9253,16-04-22,3:04:45,-28.81112365,-120.8386837,427.9815197,-0.994632602,-2.490430832,-2.999932766,-0.003146777,0.00102045,-0.002486191,-14.02036285,-18.59518433,-17.0881958,0.017568,-0.007076,-0.007808,834
9254,16-04-22,3:04:46,-28.83842822,-120.8101984,427.9915704,-0.996615827,-2.491245985,-2.998958826,-0.001924826,0.000103919,-0.001569636,-13.75576878,-18.36668587,-16.85314941,0.016104,-0.005368,-0.007564,835
9255,16-04-22,3:04:47,-28.89525374,-120.7507494,428.0125086,-1.000306606,-2.492044926,-2.998255968,-9.19E-05,0.002241879,0.000262938,-13.71728611,-18.49043083,-17.02257156,0.016592,-0.006832,-0.009028,835
9256,16-04-22,3:04:47,-28.9285565,-120.7158486,428.0247926,-0.99942708,-2.492898941,-2.997673273,-0.002534322,-0.001117692,-0.00065288,-13.73279762,-18.69107437,-17.58265877,0.016348001,-0.007076,-0.007564,835
9257,16-04-22,3:04:49,-28.95727909,-120.6857389,428.0353858,-0.998613417,-2.490599871,-3.000867367,-0.001007076,-0.000506784,0.001179616,-13.70250416,-18.81374741,-17.34741974,0.017811999,-0.007564,-0.008052,836
9258,16-04-22,3:04:49,-29.01337951,-120.6268232,428.0561044,-1.000206113,-2.49087429,-3.00023365,-0.001922984,0.001325802,-0.001263727,-13.43284607,-19.07485771,-16.90822029,0.017811999,-0.006832,-0.009516,836
9259,16-04-22,3:04:50,-29.04290723,-120.5957441,428.0669959,-0.999628603,-2.494225025,-2.996779203,-0.002533637,0.000104063,-0.000347401,-13.58442593,-19.21296501,-17.00553894,0.016592,-0.005856,-0.009272,836
9260,16-04-22,3:04:51,-29.07240252,-120.5647454,428.0778703,-1.000108242,-2.496217966,-2.993988991,-0.001922183,0.000409444,-0.001569069,-13.78463364,-19.0905323,-17.05209351,0.018056,-0.007564,-0.00854,836
9261,16-04-22,3:04:52,-29.10093355,-120.5346972,428.0884039,-0.999079883,-2.500475407,-2.989327192,-0.001005692,-0.001728267,-0.001874187,-13.89913559,-18.97523117,-17.2777462,0.019032,-0.007564,-0.00976,837
9262,16-04-22,3:04:52,-29.15570715,-120.4769296,428.1086377,-0.998135448,-2.498708963,-2.991662025,-0.003143346,-0.000506614,-0.000652518,-14.08258915,-18.42536354,-17.30212402,0.018787999,-0.009028,-0.009272,837
9263,16-04-22,3:04:53,-29.18588142,-120.4450654,428.1197901,-0.997711837,-2.495372772,-2.995376587,-0.002226429,-0.000201081,-4.17E-05,-14.19301796,-18.50787354,-17.38849258,0.01708,-0.006832,-0.008296,837
9264,16-04-22,3:04:54,-29.21531919,-120.4138995,428.1306834,-0.998927355,-2.493047953,-2.997436285,-0.001004003,-0.000506599,-0.000652343,-14.20333672,-18.69315338,-17.32747269,0.018300001,-0.00732,-0.00854,837
9265,16-04-22,3:04:55,-29.24406059,-120.383531,428.1412927,-0.997500181,-2.490073204,-2.998563766,0.000523303,-0.000811947,-4.14E-05,-14.11124325,-18.7137413,-16.87464142,0.016592,-0.00732,-0.009516,838
9266,16-04-22,3:04:56,-29.30025656,-120.3239525,428.1620901,-0.996543527,-2.489944696,-2.997922182,-0.001614446,0.000104171,-0.000957371,-14.02118492,-18.59298515,-17.03129578,0.015616,-0.005612,-0.007808,838
9267,16-04-22,3:04:56,-29.32941439,-120.2930143,428.1728771,-0.998004019,-2.490705013,-2.996737719,-0.001308631,-0.000201296,-0.001567914,-14.24339867,-18.69179916,-16.95153236,0.017568,-0.007564,-0.00854,838
9268,16-04-22,3:04:57,-29.35859144,-120.2620573,428.1836636,-0.998556197,-2.493139744,-2.99470067,-0.0016136,0.000714941,-0.000346071,-14.51732922,-18.59042549,-17.48789978,0.019276001,-0.006832,-0.009028,838
9269,16-04-22,3:04:58,-29.38757135,-120.231304,428.1943746,-0.997515976,-2.498020172,-2.990039587,-0.000697315,-0.001728375,-0.001262262,-14.44343376,-18.49558449,-17.56652451,0.018056,-0.007564,-0.010004,839
9270,16-04-22,3:04:59,-29.44361272,-120.1716623,428.2151189,-0.999482453,-2.499732018,-2.988870144,-0.000697257,0.000104212,-0.000651342,-14.14374447,-18.40632248,-17.34129715,0.016835999,-0.007564,-0.009028,839
9271,16-04-22,3:04:59,-29.47235148,-120.1410027,428.225775,-0.99936837,-2.498781204,-2.990809202,-0.001307977,0.000409448,0.000264915,-14.29275513,-18.6157093,-17.36662292,0.015859999,-0.005856,-0.009028,839
9272,16-04-22,3:05:00,-29.50248399,-120.1088624,428.2369366,-1.00006783,-2.50064683,-2.990521908,-0.002223907,-0.000506996,0.000570541,-14.20096493,-18.71249962,-17.43331528,0.016348001,-0.007564,-0.008296,839
9273,16-04-22,3:05:01,-29.53175839,-120.0776557,428.2477628,-1.000001431,-2.500549316,-2.991164684,-0.00130647,-0.000812327,-0.000956137,-13.7956562,-18.00946617,-17.16371536,0.017324001,-0.00732,-0.00854,840
9274,16-04-22,3:05:02,-29.58885623,-120.0166122,428.2689241,-1.000067949,-2.49790597,-2.994655609,-0.001611233,0.001325673,-3.98E-05,-13.71356201,-18.14136696,-17.15287018,0.015372,-0.005368,-0.006832,840
9275,16-04-22,3:05:03,-29.61746942,-119.9859471,428.279543,-1.002700806,-2.495292664,-2.996230841,0.000832267,0.000409538,-0.000955994,-13.59992409,-18.20384979,-17.27077675,0.017324001,-0.00732,-0.008296,840
9276,16-04-22,3:05:03,-29.64562886,-119.9558038,428.2899801,-1.002056479,-2.495347738,-2.997123957,-0.001611058,0.00071491,0.000876532,-13.72207546,-18.17837715,-17.07747269,0.016835999,-0.005368,-0.009272,840
9277,16-04-22,3:05:04,-29.67537843,-119.9239144,428.3010001,-1.002747416,-2.496506214,-2.997478008,-0.001916125,0.00010454,-0.000345058,-13.70270061,-18.21412277,-16.90729904,0.017811999,-0.00854,-0.010004,841
9278,16-04-22,3:05:05,-29.7309381,-119.8642503,428.3216278,-1.00312686,-2.493709087,-3.000548363,-0.002526669,-0.00020091,0.000571196,-13.91544724,-18.35721207,-17.36387634,0.016592,-0.00732,-0.008296,841
9279,16-04-22,3:05:06,-29.75952616,-119.8335071,428.332217,-1.002880931,-2.49288106,-3.001300812,-0.001610177,0.000409801,0.000876694,-13.84553146,-18.59267616,-17.08405304,0.01708,-0.0061,-0.007808,841
9280,16-04-22,3:05:06,-29.79016915,-119.8005196,428.3436108,-1.00139761,-2.495141745,-2.999340534,-0.002525909,0.000409697,-0.000650437,-13.80285168,-18.55567741,-17.26373482,0.016348001,-0.006832,-0.00854,841
9281,16-04-22,3:05:08,-29.82443413,-119.7636075,428.3563082,-1.003223658,-2.495473623,-2.999319553,-0.000693012,0.000409747,-0.000344892,-13.69943333,-18.33668709,-17.32044601,0.018056,-0.006832,-0.00976,842
9282,16-04-22,3:05:08,-29.88064139,-119.702962,428.3771796,-1.004718184,-2.492348433,-3.002004147,0.000529047,0.000715128,-0.000344831,-13.84399796,-18.25219345,-17.6572628,0.015859999,-0.0061,-0.008784,842
9283,16-04-22,3:05:09,-29.91040109,-119.670808,428.3882387,-1.002832294,-2.49522686,-3.000784636,-0.002219427,0.000409883,-0.00156631,-14.01882362,-18.52717972,-17.61852837,0.019276001,-0.006588,-0.009272,842
9284,16-04-22,3:05:10,-29.93962149,-119.6392034,428.3990867,-1.002394915,-2.50160861,-2.994806767,-0.000386165,0.00102061,-0.0018714,-13.82714081,-18.58918571,-17.60565376,0.01708,-0.007076,-0.008052,842
9285,16-04-22,3:05:11,-29.968672,-119.6077596,428.4098787,-1.002214432,-2.501570225,-2.993868828,0.000224978,-0.00020125,-0.000343864,-13.80178833,-18.70376015,-17.37375069,0.015372,-0.007564,-0.00732,843
9286,16-04-22,3:05:12,-30.02820254,-119.543216,428.4320244,-0.997161686,-2.497051716,-2.997839212,-0.001912478,-0.000812314,0.000572345,-13.78143883,-18.56919098,-17.40966606,0.016104,-0.006832,-0.010736,843
9287,16-04-22,3:05:12,-30.0561628,-119.5128605,428.4424042,-0.999251902,-2.498904943,-2.996207952,-0.000996098,0.000409382,-0.002176366,-13.70334435,-18.72366714,-17.97857857,0.019276001,-0.007808,-0.007076,843
9288,16-04-22,3:05:13,-30.08511112,-119.4814083,428.4531666,-1.002075195,-2.491296768,-3.002199173,0.000531094,0.001325645,-3.81E-05,-13.35271263,-19.05354881,-17.72096825,0.018787999,-0.007808,-0.008052,843
9289,16-04-22,3:05:14,-30.11459238,-119.4493445,428.4641314,-0.999449492,-2.492719173,-3.002453566,-0.002827702,-0.001423182,0.000573155,-13.57980633,-18.6636219,-17.58354568,0.016104,-0.006832,-0.008296,844
9290,16-04-22,3:05:15,-30.1701359,-119.3888033,428.4848119,-0.998980761,-2.487493038,-3.006447554,-0.00099415,-0.000507047,0.001183875,-13.47697353,-18.71626091,-17.2492466,0.017324001,-0.008052,-0.010248,844
9291,16-04-22,3:05:15,-30.1993476,-119.3569293,428.4956879,-0.996962488,-2.488116503,-3.003144026,0.000533445,-0.000201513,-0.002786484,-13.21550751,-18.78822517,-16.64743423,0.015372,-0.008052,-0.008052,844
9292,16-04-22,3:05:16,-30.2282864,-119.3253397,428.5064566,-0.996012568,-2.486830235,-3.003471375,-0.002215276,-0.000201514,0.00026775,-13.17188072,-18.70092201,-16.79649925,0.015616,-0.006832,-0.007564,844
9293,16-04-22,3:05:17,-30.25717402,-119.2938312,428.5171887,-0.99788183,-2.485974312,-3.002973318,-0.000993161,-0.000201446,-0.002175259,-13.38362217,-18.6294899,-17.91681099,0.017568,-0.006344,-0.00976,845
9294,16-04-22,3:05:18,-30.31687516,-119.2284482,428.5394388,-0.998651743,-2.48420763,-3.007870197,-0.003741059,0.001936547,-0.000648156,-13.04456997,-18.56347466,-17.91823959,0.018056,-0.007808,-0.007808,845
9295,16-04-22,3:05:19,-30.34574929,-119.196853,428.5501755,-0.998882413,-2.482306719,-3.00674057,0.000534786,-0.000812219,-0.00156442,-13.24247837,-18.42305374,-17.35442162,0.018300001,-0.007564,-0.009028,845
9296,16-04-22,3:05:20,-30.37451743,-119.1652778,428.5608992,-0.998051941,-2.48933959,-3.002129555,-0.003130144,-0.000812151,-0.001564289,-13.28391171,-18.58164406,-17.31590843,0.018544,-0.006588,-0.009028,846
9297,16-04-22,3:05:21,-30.43149931,-119.1026448,428.5821461,-0.998221338,-2.490669727,-3.001254082,-0.000992032,0.000409544,-0.000342529,-13.32768726,-18.52562904,-17.20540428,0.017324001,-0.006588,-0.006832,846
9298,16-04-22,3:05:21,-30.45986312,-119.0714752,428.5927089,-0.997955918,-2.492754459,-2.998678207,-0.000686323,-0.000201168,-0.00034234,-13.28949547,-18.55641556,-17.01718903,0.017324001,-0.00732,-0.010004,846
9299,16-04-22,3:05:22,-30.48853177,-119.0399286,428.6033868,-0.996663451,-2.493751287,-2.998426199,-0.001297077,0.001020264,-0.000952965,-13.42369843,-18.49307251,-17.32200241,0.015859999,-0.007076,-0.008784,846
9300,16-04-22,3:05:23,-30.51728834,-119.0081924,428.6141242,-0.994562447,-2.500213861,-2.99409318,-0.002518302,-0.00142319,-0.000647478,-13.63058567,-18.49098396,-17.36502838,0.01708,-0.006344,-0.010004,847
9301,16-04-22,3:05:24,-30.57189726,-118.9479159,428.6344924,-0.993977606,-2.497229576,-2.995559216,-0.001296431,0.001325318,-0.001257965,-13.54657745,-18.68220711,-17.56941032,0.018056,-0.00732,-0.009028,847
9302,16-04-22,3:05:24,-30.6005278,-118.9163119,428.6451751,-0.995897532,-2.495641708,-2.995331287,0.00145234,-0.000507235,0.000269153,-13.2865963,-18.78428268,-17.32444572,0.019276001,-0.007076,-0.008296,847
9303,16-04-22,3:05:25,-30.62915887,-118.8846439,428.655842,-0.996937096,-2.498463154,-2.993023872,-0.001296125,0.000409063,0.000269185,-13.35645199,-18.68203354,-17.47709846,0.016835999,-0.00488,-0.009028,847
9304,16-04-22,3:05:26,-30.66264383,-118.8475631,428.6683518,-0.997260094,-2.498137474,-2.993770123,0.000231422,0.00132494,-0.001257837,-13.30835724,-18.49882507,-18.17921066,0.018544,-0.008052,-0.010248,848
9305,16-04-22,3:05:27,-30.7189094,-118.785152,428.6893405,-0.99702549,-2.500730276,-2.99357605,-0.002517175,0.000714008,-0.000646966,-13.305933,-18.59600258,-18.03342819,0.016592,-0.006344,-0.009516,848
9306,16-04-22,3:05:28,-30.74699666,-118.7539568,428.6998264,-0.997166216,-2.49844408,-2.9954741,-0.000379115,-0.001118494,-0.000646912,-13.38136196,-18.58136749,-17.84524727,0.014396,-0.006588,-0.00976,848
9307,16-04-22,3:05:28,-30.77586427,-118.7218639,428.7106267,-0.997170448,-2.496522903,-2.999890566,0.000537656,0.000408514,0.000880475,-13.34911537,-18.48054695,-17.9486599,0.019276001,-0.00732,-0.009028,848
9308,16-04-22,3:05:30,-30.80424845,-118.69028,428.721226,-0.999207377,-2.498849392,-2.998554468,-0.001600238,0.001019294,-0.001562855,-13.28201199,-18.52175522,-17.47914314,0.018056,-0.007076,-0.00976,849
9309,16-04-22,3:05:30,-30.86178275,-118.6261507,428.7427068,-0.99851501,-2.499830961,-2.997677565,-0.00129444,0.000407974,-0.000646004,-13.17946529,-18.62747574,-17.60807228,0.017811999,-0.007076,-0.00976,849
9310,16-04-22,3:05:31,-30.89058468,-118.5940183,428.7534642,-1.000450611,-2.496519327,-2.999033928,0.000538377,-0.000508101,-0.001867432,-13.70298958,-18.90346527,-17.26679802,0.016592,-0.007076,-0.011224,849
9311,16-04-22,3:05:32,-30.91949112,-118.5617219,428.764272,-0.99977988,-2.497503519,-2.99712038,0.000232924,0.000408162,-0.001561839,-13.90944481,-18.89112282,-17.83452034,0.017568,-0.007808,-0.00976,849
9312,16-04-22,3:05:32,-30.94845572,-118.5292833,428.775112,-0.997226059,-2.498613119,-2.995695114,-0.000683498,0.000102276,0.000270667,-13.80307293,-18.832901,-17.72737312,0.016592,-0.005124,-0.00976,849
9313,16-04-22,3:05:33,-30.98246093,-118.4912653,428.7878111,-0.999139249,-2.497780323,-2.996315002,-0.000683332,0.000713099,-0.000339962,-13.58870602,-18.65109825,-17.65809441,0.017324001,-0.007564,-0.008052,849
9314,16-04-22,3:05:34,-31.0104289,-118.4598778,428.7982819,-1.000109076,-2.496957541,-2.998273611,-0.002210308,0.001323853,-3.45E-05,-13.67672062,-18.63798523,-17.46406174,0.015859999,-0.007564,-0.00854,849
9315,16-04-22,3:05:34,-31.03848471,-118.4284152,428.8087697,-0.999464691,-2.4976542,-2.997391701,-0.001293937,-0.000814081,-0.001561319,-13.52250481,-18.52304459,-17.47498894,0.01952,-0.007808,-0.009272,849
9316,16-04-22,3:05:35,-31.06735986,-118.3960362,428.8195744,-0.999052882,-2.5005548,-2.994860649,-0.001904642,0.000407615,-0.000950293,-13.43527222,-18.32033157,-17.93391418,0.016592,-0.007076,-0.010492,849
9317,16-04-22,3:05:36,-31.10319997,-118.3557464,428.8329665,-0.998537242,-2.494423628,-3.001930952,-0.002209172,-0.000813955,-3.38E-05,-13.73335743,-18.22810364,-18.08534431,0.017324001,-0.007076,-0.006832,849
9318,16-04-22,3:05:36,-31.13082247,-118.3246574,428.843304,-0.99816072,-2.494715214,-3.002177954,-0.000987358,-0.000203073,-0.001560861,-13.62049198,-18.06523132,-18.29258156,0.015616,-0.006344,-0.010004,849
9319,16-04-22,3:05:37,-31.16061932,-118.2911048,428.8544554,-0.997615457,-2.494762897,-3.005046368,0.000234669,-0.002341135,-0.001254844,-13.48196983,-18.6827507,-18.28277588,0.019032,-0.007808,-0.010736,849
9320,16-04-22,3:05:38,-31.18918706,-118.2588926,428.8651594,-0.99792856,-2.497060299,-3.00450325,-0.002208605,0.001323945,-0.001560145,-13.38097572,-18.54590416,-17.8942337,0.016835999,-0.0061,-0.007808,849
9321,16-04-22,3:05:38,-31.22439041,-118.2191596,428.878321,-1.000492215,-2.492155552,-3.008967638,-0.002818672,-0.001730321,-0.000643345,-13.10580826,-18.63507843,-17.6423645,0.01708,-0.008052,-0.008296,849
9322,16-04-22,3:05:39,-31.25245164,-118.1874506,428.8888263,-1.00080657,-2.491396904,-3.009747744,-0.00037518,0.00071308,-0.000337885,-13.11210346,-18.66116714,-18.27525711,0.015372,-0.005612,-0.00854,849
9323,16-04-22,3:05:40,-31.28101246,-118.1551458,428.8995225,-1.000143766,-2.487885714,-3.012685299,0.00054135,0.000407425,-0.001865057,-13.35601044,-18.57103539,-18.00736237,0.016592,-0.006344,-0.009516,849
9324,16-04-22,3:05:42,-31.31650351,-118.1149521,428.9128152,-0.993429899,-2.503975868,-3.002202034,-0.001900813,0.001018538,-0.001253943,-13.08001423,-18.87178993,-17.63524246,0.016592,-0.007076,-0.009272,849
9325,16-04-22,3:05:43,-31.41361724,-118.0047355,428.9491994,-0.994580626,-2.49946475,-3.002104044,0.000542665,-0.00020316,-0.000643023,-13.18238068,-18.87957001,-17.5419178,0.016835999,-0.006588,-0.008296,849
9326,16-04-22,3:05:43,-31.44175023,-117.9726873,428.9597569,-0.995448947,-2.498837471,-3.003661633,-0.002206042,0.000102265,0.000273251,-13.20772743,-18.80028725,-17.72776604,0.017324001,-0.006588,-0.008052,849
9327,16-04-22,3:05:44,-31.47035844,-117.9401204,428.970477,-0.995543361,-2.499150515,-3.003368139,0.000848558,-0.000203151,-3.20E-05,-13.20026302,-19.03489494,-17.72478676,0.015859999,-0.007076,-0.00854,849
9328,16-04-22,3:05:46,-31.49915371,-117.9072978,428.9812746,-0.996096194,-2.496869326,-3.006635904,-0.001289459,0.001018494,-0.000337447,-13.11317062,-19.00775146,-17.53793716,0.016348001,-0.00732,-0.008052,849
9329,16-04-22,3:05:47,-31.58858171,-117.8052161,429.0147875,-0.996080518,-2.500265837,-3.005946636,0.001459708,0.001934663,-3.20E-05,-12.80241871,-18.86488533,-17.15159225,0.018300001,-0.007808,-0.007808,849
9330,16-04-22,3:05:47,-31.61747053,-117.7721077,429.0256407,-0.995667815,-2.497633219,-3.005377531,-0.000372857,0.000102059,-3.20E-05,-12.90505409,-18.75370216,-17.09024239,0.018056,-0.007564,-0.010004,849
9331,16-04-22,3:05:48,-31.64537324,-117.7401841,429.0360909,-0.994774818,-2.49652648,-3.006221533,-0.000678232,0.000712882,0.000273385,-13.00667,-18.70573044,-17.85521126,0.017811999,-0.006344,-0.008296,849
9332,16-04-22,3:05:49,-31.67466543,-117.7065945,429.0470816,-0.999695122,-2.497303009,-3.005176544,-0.001288842,0.001018135,-0.001559128,-12.98963737,-18.57373428,-17.88463211,0.018544,-0.006832,-0.00854,849
9333,16-04-22,3:05:49,-31.70945341,-117.6666554,429.0601356,-1.000839353,-2.495001316,-3.006761789,0.000543943,-0.000509002,-0.000337078,-13.06463432,-18.55537987,-17.87264252,0.016592,-0.00732,-0.008784,849
9334,16-04-22,3:05:50,-31.7380318,-117.6338059,429.0708601,-0.998964667,-2.492949486,-3.008446693,-0.0012882,-0.00142506,-0.000947863,-13.04040146,-18.67308807,-17.92767334,0.014884,-0.007808,-0.008052,849
9335,16-04-22,3:05:51,-31.76590748,-117.6016966,429.0813364,-0.998286128,-2.49584341,-3.007550716,-0.004036756,-0.000508719,-0.000947783,-13.02250576,-18.71991539,-17.81923294,0.016104,-0.007076,-0.008784,849
9336,16-04-22,3:05:53,-31.79386487,-117.5695474,429.0918146,-0.995862246,-2.505081654,-3.004177094,-0.003425602,-0.001119345,-0.000642265,-13.00567341,-18.51632118,-18.19615746,0.016104,-0.008052,-0.009028,849
